scope,dataset,model,method,k,rows,scored_rows,hit,recall,mrr,qrel_status,qrel_exists_fraction,duplicate_keys,missing_idx,empty_retrieval,short_rows,rows_without_gold,path,qrel_report
cache,barexam,model_invariant,rag_simple,10,100,100,0.02,0.02,0.0045000000000000005,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/barexam_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_barexam.txt
cache,casehold,gemma4-26b,rag_hyde,1,100,100,0.38,0.38,0.38,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,2,100,100,0.47,0.47,0.425,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,3,100,100,0.52,0.52,0.4416666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,4,100,100,0.55,0.55,0.4491666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,5,100,100,0.58,0.58,0.4551666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,6,100,100,0.61,0.61,0.4601666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,7,100,100,0.62,0.62,0.46159523809523817,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,8,100,100,0.63,0.63,0.4628452380952382,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,9,100,100,0.63,0.63,0.4628452380952382,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,rag_hyde,10,100,100,0.64,0.64,0.4638452380952382,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,1,100,100,0.41,0.41,0.41,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,2,100,100,0.5,0.5,0.455,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,3,100,100,0.55,0.55,0.4716666666666666,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,4,100,100,0.56,0.56,0.47416666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,5,100,100,0.56,0.56,0.47416666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,6,100,100,0.56,0.56,0.47416666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,7,100,100,0.56,0.56,0.47416666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,8,100,100,0.58,0.58,0.47666666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,9,100,100,0.58,0.58,0.47666666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,gemma4-26b,snap_hyre,10,100,100,0.59,0.59,0.47766666666666674,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,1,100,100,0.06,0.06,0.06,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,2,100,100,0.09,0.09,0.075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,3,100,100,0.09,0.09,0.075,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,4,100,100,0.12,0.12,0.0825,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,5,100,100,0.15,0.15,0.08850000000000001,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,6,100,100,0.16,0.16,0.09016666666666667,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,7,100,100,0.17,0.17,0.09159523809523812,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,8,100,100,0.18,0.18,0.09284523809523809,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,9,100,100,0.2,0.2,0.09506746031746031,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,model_invariant,rag_simple,10,100,100,0.2,0.2,0.09506746031746031,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_q100_seed42_raw_question_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,housing,gemma4-26b,rag_hyde,1,100,100,0.06,0.05,0.06,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,2,100,100,0.12,0.07676190476190477,0.09,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,3,100,100,0.14,0.08842857142857141,0.09666666666666666,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,4,100,100,0.16,0.09676190476190476,0.10166666666666666,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,5,100,100,0.18,0.10676190476190475,0.10566666666666669,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,6,100,100,0.18,0.10676190476190475,0.10566666666666669,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,7,100,100,0.19,0.1100952380952381,0.1070952380952381,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,8,100,100,0.2,0.11676190476190478,0.1083452380952381,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,9,100,100,0.2,0.11676190476190478,0.1083452380952381,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,rag_hyde,10,100,100,0.21,0.12676190476190477,0.1093452380952381,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,1,100,100,0.02,0.006999999999999999,0.02,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,2,100,100,0.02,0.006999999999999999,0.02,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,3,100,100,0.02,0.006999999999999999,0.02,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,4,100,100,0.03,0.012,0.0225,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,5,100,100,0.05,0.015095238095238096,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,6,100,100,0.05,0.015095238095238096,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,7,100,100,0.05,0.020095238095238097,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,8,100,100,0.05,0.020095238095238097,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
cache,housing,gemma4-26b,snap_hyre,9,100,100,0.05,0.020095238095238097,0.026500000000000003,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/housing_q100_seed42_or-gemma4-26b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_housing.txt
