scope,dataset,model,method,k,rows,scored_rows,hit,recall,mrr,qrel_status,qrel_exists_fraction,duplicate_keys,missing_idx,empty_retrieval,short_rows,rows_without_gold,path,qrel_report
cache,casehold,llama70b,rag_hyde,5,3600,3600,0.5122222222222222,0.5122222222222222,0.3982824074074074,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,llama70b,rag_hyde,10,3600,3600,0.5913888888888889,0.5913888888888889,0.4090238095238095,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,llama70b,snap_hyre,1,3600,3600,0.2608333333333333,0.2608333333333333,0.2608333333333333,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,llama70b,snap_hyre,3,3600,3600,0.3844444444444444,0.3844444444444444,0.3138888888888889,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,llama70b,snap_hyre,5,3600,3600,0.44972222222222225,0.44972222222222225,0.32863888888888887,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,casehold,llama70b,snap_hyre,10,3600,3600,0.5288888888888889,0.5288888888888889,0.33895171957671955,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/casehold_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_casehold.txt
cache,legalbench_scalr,llama70b,rag_hyde,1,571,571,0.404553415061296,0.404553415061296,0.404553415061296,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,rag_hyde,3,571,571,0.5761821366024519,0.5761821366024519,0.4816112084063047,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,rag_hyde,5,571,571,0.6147110332749562,0.6147110332749562,0.49054290718038535,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,rag_hyde,10,571,571,0.6952714535901926,0.6952714535901926,0.5015032107413894,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_rag_hyde_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,snap_hyre,1,571,571,0.3134851138353765,0.3134851138353765,0.3134851138353765,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,snap_hyre,3,571,571,0.4658493870402802,0.4658493870402802,0.3809106830122592,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,snap_hyre,5,571,571,0.5516637478108581,0.5516637478108581,0.4002626970227671,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
cache,legalbench_scalr,llama70b,snap_hyre,10,571,571,0.6462346760070052,0.6462346760070052,0.4126004225391266,aligned,1.0000,0,0,0,0,0,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/legalbench_scalr_qfull_seed42_groq-llama70b_snap_hyre_k10.jsonl,/home/techguy227/grad/LegalRagAgent/caches/retrieval/full/retrieval_id_alignment_legalbench_scalr.txt
macro,macro,macro,all_supplied_caches,1,10732,10732,0.22753609760241303,0.22753609760241303,0.22753609760241303,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,3,10732,10732,0.3358968547462821,0.3358968547462821,0.27521301501430845,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,5,10732,10732,0.3905636645060892,0.3905636645060892,0.28761278188240463,mixed,,0,0,0,0,0,,
macro,macro,macro,all_supplied_caches,10,10732,10732,0.47040889390698687,0.47040889390698687,0.2981988548844546,mixed,,0,0,0,0,0,,
